,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,assets.datatype,assets.type,assets.value,profit.datatype,profit.type,profit.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
11850,en,literal,Nvidia,http://www.w3.org/2001/XMLSchema#decimal,literal,13775,http://www.w3.org/2001/XMLSchema#decimal,literal,7370000000,http://www.w3.org/2001/XMLSchema#decimal,literal,4368000000,http://www.w3.org/2001/XMLSchema#decimal,literal,7471000000,http://www.w3.org/2001/XMLSchema#decimal,literal,591050000000,wd:Q30
11851,en,literal,BarkBox,,,,,,,,,,,,,,,,wd:Q30
11852,en,literal,Muzzley,,,,,,,,,,,,,,,,wd:Q30
11853,en,literal,SeedInvest,,,,,,,,,,,,,,,,wd:Q30
11854,en,literal,The Fresh Grocer,,,,,,,,,,,,,,,,wd:Q30
11855,en,literal,TheSquareFoot,,,,,,,,,,,,,,,,wd:Q30
11856,en,literal,Vivid Seats,,,,,,,,,,,,,,,,wd:Q30
11857,en,literal,Nvidia,http://www.w3.org/2001/XMLSchema#decimal,literal,13775,http://www.w3.org/2001/XMLSchema#decimal,literal,7370000000,http://www.w3.org/2001/XMLSchema#decimal,literal,4368000000,http://www.w3.org/2001/XMLSchema#decimal,literal,9342000000,http://www.w3.org/2001/XMLSchema#decimal,literal,641100000000,wd:Q30
11858,en,literal,Loggly,,,,,,,,,,,,,,,,wd:Q30
11859,en,literal,Veggie Grill,,,,,,,,,,,,,,,,wd:Q30
11860,en,literal,Hoodslam,,,,,,,,,,,,,,,,wd:Q30
11861,en,literal,Nomad Goods,,,,,,,,,,,,,,,,wd:Q30
11862,en,literal,KVEX-LP,,,,,,,,,,,,,,,,wd:Q30
11863,en,literal,Bluefin Robotics,,,,,,,,,,,,,,,,wd:Q30
11864,en,literal,Nvidia,http://www.w3.org/2001/XMLSchema#decimal,literal,13775,http://www.w3.org/2001/XMLSchema#decimal,literal,7370000000,http://www.w3.org/2001/XMLSchema#decimal,literal,4368000000,http://www.w3.org/2001/XMLSchema#decimal,literal,9342000000,http://www.w3.org/2001/XMLSchema#decimal,literal,548070000000,wd:Q30
11865,en,literal,Nvidia,http://www.w3.org/2001/XMLSchema#decimal,literal,13775,http://www.w3.org/2001/XMLSchema#decimal,literal,7370000000,http://www.w3.org/2001/XMLSchema#decimal,literal,4368000000,http://www.w3.org/2001/XMLSchema#decimal,literal,9342000000,http://www.w3.org/2001/XMLSchema#decimal,literal,591050000000,wd:Q30
11866,en,literal,Synergy WorldWide,,,,,,,,,,,,,,,,wd:Q30
11867,en,literal,Viking Global Investors,,,,,,,,,,,,,,,,wd:Q30
11868,en,literal,First Merchants Bank,,,,,,,,,,,,,,,,wd:Q30
11869,en,literal,Adafruit Industries,,,,,,,,,,,,,,,,wd:Q30
11870,en,literal,Bodyarmor SuperDrink,,,,,,,,,,,,,,,,wd:Q30
11871,en,literal,Dickey's Barbecue Pit,,,,,,,,,,,,,,,,wd:Q30
11872,en,literal,S'well,,,,,,,,,,,,,,,,wd:Q30
11873,en,literal,STX Entertainment,,,,,,,,,,,,,,,,wd:Q30
11874,en,literal,Nvidia,http://www.w3.org/2001/XMLSchema#decimal,literal,13775,http://www.w3.org/2001/XMLSchema#decimal,literal,7370000000,http://www.w3.org/2001/XMLSchema#decimal,literal,4368000000,http://www.w3.org/2001/XMLSchema#decimal,literal,12204000000,http://www.w3.org/2001/XMLSchema#decimal,literal,641100000000,wd:Q30
11875,en,literal,LendKey,,,,,,,,,,,,,,,,wd:Q30
11876,en,literal,Prince's Hot Chicken Shack,,,,,,,,,,,,,,,,wd:Q30
11877,en,literal,KMJ,,,,,,,,,,,,,,,,wd:Q30
11878,en,literal,Perforce Software,,,,,,,,,,,,,,,,wd:Q30
11879,en,literal,Petcube,,,,,,,,,,,,,,,,wd:Q30
11880,en,literal,Tory Burch LLC,,,,,,,,,,,,,,,,wd:Q30
11881,en,literal,Gener8tor,,,,,,,,,,,,,,,,wd:Q30
11882,en,literal,Sky Link TV,,,,,,,,,,,,,,,,wd:Q30
11883,en,literal,Angry Orchard,,,,,,,,,,,,,,,,wd:Q30
11884,en,literal,Clark Public Utilities,,,,,,,,,,,,,,,,wd:Q30
11885,en,literal,Davis Graham & Stubbs,,,,,,,,,,,,,,,,wd:Q30
11886,en,literal,H2O.ai,,,,,,,,,,,,,,,,wd:Q30
11887,en,literal,Nvidia,http://www.w3.org/2001/XMLSchema#decimal,literal,13775,http://www.w3.org/2001/XMLSchema#decimal,literal,7370000000,http://www.w3.org/2001/XMLSchema#decimal,literal,4368000000,http://www.w3.org/2001/XMLSchema#decimal,literal,12204000000,http://www.w3.org/2001/XMLSchema#decimal,literal,548070000000,wd:Q30
11888,en,literal,Airstream,http://www.w3.org/2001/XMLSchema#decimal,literal,1074,,,,,,,,,,,,,wd:Q30
11889,en,literal,Nvidia,http://www.w3.org/2001/XMLSchema#decimal,literal,13775,http://www.w3.org/2001/XMLSchema#decimal,literal,7370000000,http://www.w3.org/2001/XMLSchema#decimal,literal,4368000000,http://www.w3.org/2001/XMLSchema#decimal,literal,12204000000,http://www.w3.org/2001/XMLSchema#decimal,literal,591050000000,wd:Q30
11890,en,literal,CorePower Yoga,,,,,,,,,,,,,,,,wd:Q30
11891,en,literal,Black Stone Minerals,,,,,,,,,,,,,,,,wd:Q30
11892,en,literal,Fairmont Sonoma Mission Inn & Spa,,,,,,,,,,,,,,,,wd:Q30
11893,en,literal,Blue Cross and Blue Shield of Minnesota,,,,,,,,,,,,,,,,wd:Q30
11894,en,literal,Iron Galaxy Studios,http://www.w3.org/2001/XMLSchema#decimal,literal,200,,,,,,,,,,,,,wd:Q30
11895,en,literal,R.R. Bowker Company,,,,,,,,,,,,,,,,wd:Q30
11896,en,literal,The Coca-Cola Company,http://www.w3.org/2001/XMLSchema#decimal,literal,150900,http://www.w3.org/2001/XMLSchema#decimal,literal,83210000000,http://www.w3.org/2001/XMLSchema#decimal,literal,9542000000,http://www.w3.org/2001/XMLSchema#decimal,literal,16980000000,,,,wd:Q30
11897,en,literal,Chaturbate,,,,,,,,,,,,,,,,wd:Q30
11898,en,literal,Comfort Dental,,,,,,,,,,,,,,,,wd:Q30
11899,en,literal,GridGain Systems,,,,,,,,,,,,,,,,wd:Q30
11900,en,literal,"Tandem Diabetes Care, Inc.",,,,,,,,,,,,,,,,wd:Q30
11901,en,literal,The Film Arcade,,,,,,,,,,,,,,,,wd:Q30
11902,en,literal,Pear Deck,,,,,,,,,,,,,,,,wd:Q30
11903,en,literal,BigPanda,,,,,,,,,,,,,,,,wd:Q30
11904,en,literal,AmeriGas,,,,,,,,,,,,,,,,wd:Q30
11905,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,69225000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,27413000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
11906,en,literal,Hayden-McNeil,,,,,,,,,,,,,,,,wd:Q30
11907,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,69225000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,27413000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
11908,en,literal,Mosaic451,,,,,,,,,,,,,,,,wd:Q30
11909,en,literal,Avalanche Biotechnologies,,,,,,,,,,,,,,,,wd:Q30
11910,en,literal,Fun Spot,,,,,,,,,,,,,,,,wd:Q30
11911,en,literal,Monomi Park,,,,,,,,,,,,,,,,wd:Q30
11912,en,literal,Boom Technology,,,,,,,,,,,,,,,,wd:Q30
11913,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,69225000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,29842000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
11914,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,69225000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,29842000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
11915,en,literal,Google Nest,,,,,,,,,,,,,,,,wd:Q30
11916,en,literal,20th Century Studios,http://www.w3.org/2001/XMLSchema#decimal,literal,2300,,,,,,,,,,,,,wd:Q30
11917,en,literal,Chrysler,http://www.w3.org/2001/XMLSchema#decimal,literal,90000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,2000000000,,,,,,,wd:Q30
11918,en,literal,The Babylon Bee,,,,,,,,,,,,,,,,wd:Q30
11919,en,literal,A.L.C,,,,,,,,,,,,,,,,wd:Q30
11920,en,literal,CrowdStrike,,,,,,,,,,,,,,,,wd:Q30
11921,en,literal,American Association of Teachers of Spanish and Portuguese,,,,,,,,,,,,,,,,wd:Q30
11922,en,literal,Optimizely,http://www.w3.org/2001/XMLSchema#decimal,literal,350,,,,,,,,,,,,,wd:Q30
11923,en,literal,Sprout Social,http://www.w3.org/2001/XMLSchema#decimal,literal,1421,,,,,,,,,,,,,wd:Q30
11924,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,69225000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,3291200000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
11925,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,69225000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,3291200000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
11926,en,literal,Cylance Inc.,,,,,,,,,,,,,,,,wd:Q30
11927,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,69225000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,34006000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
11928,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,69225000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,34006000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
11929,en,literal,Santa Cruz Biotechnology,,,,,,,,,,,,,,,,wd:Q30
11930,en,literal,Snap Inc.,,,,,,,,,,,,,,,,wd:Q30
11931,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,69225000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,37589000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
11932,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#decimal,literal,69225000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,37589000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
11933,en,literal,McCoy Corporation,,,,,,,,,,,,,,,,wd:Q30
11934,en,literal,Camden National Bank,,,,,,,,,,,,,,,,wd:Q30
11935,en,literal,Ally Energy,,,,,,,,,,,,,,,,wd:Q30
11936,en,literal,HomeBridge Financial Services,,,,,,,,,,,,,,,,wd:Q30
11937,en,literal,Tanium,,,,,,,,,,,,,,,,wd:Q30
11938,en,literal,Tufts Health Plan,,,,,,,,,,,,,,,,wd:Q30
11939,en,literal,Simmons Bank,,,,,,,,,,,,,,,,wd:Q30
11940,en,literal,Cybereason,,,,,,,,,,,,,,,,wd:Q30
11941,en,literal,KIFM,,,,,,,,,,,,,,,,wd:Q30
11942,en,literal,The Boring Company,,,,,,,,,,,,,,,,wd:Q30
11943,en,literal,NationBuilder,,,,,,,,,,,,,,,,wd:Q30
11944,en,literal,McNally Jackson,,,,,,,,,,,,,,,,wd:Q30
11945,en,literal,El Zarape,,,,,,,,,,,,,,,,wd:Q30
11946,en,literal,International Literacy Association,,,,,,,,,,,,,,,,wd:Q30
11947,en,literal,KAEF-TV,,,,,,,,,,,,,,,,wd:Q30
11948,en,literal,Adult Swim Games,,,,,,,,,,,,,,,,wd:Q30
11949,en,literal,TXU Energy,,,,,,,,,,,,,,,,wd:Q30
11950,en,literal,Association for Research in Vision and Ophthalmology,,,,,,,,,,,,,,,,wd:Q30
11951,en,literal,bluebird bio,,,,,,,,,,,,,,,,wd:Q30
11952,en,literal,Cytokinetics,,,,,,,,,,,,,,,,wd:Q30
11953,en,literal,Inovio Pharmaceuticals,,,,,,,,,,,,,,,,wd:Q30
11954,en,literal,Numerica Corporation,,,,,,,,,,,,,,,,wd:Q30
11955,en,literal,One Cell Systems (United States),,,,,,,,,,,,,,,,wd:Q30
11956,en,literal,"Precigen, Inc",,,,,,,,,,,,,,,,wd:Q30
11957,en,literal,Spensa Technologies (United States),,,,,,,,,,,,,,,,wd:Q30
11958,en,literal,Visterra,,,,,,,,,,,,,,,,wd:Q30
11959,en,literal,Crooked Media,,,,,,,,,,,,,,,,wd:Q30
11960,en,literal,SAS Institute,,,,,,,,,,,,,,,,wd:Q30
11961,en,literal,Arkansas State University,http://www.w3.org/2001/XMLSchema#decimal,literal,1947,,,,,,,,,,,,,wd:Q30
11962,en,literal,Digital Continue,,,,,,,,,,,,,,,,wd:Q30
11963,en,literal,21st Century Fox,http://www.w3.org/2001/XMLSchema#decimal,literal,25000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,3000000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,27000000000,wd:Q30
11964,en,literal,Hyperkin,,,,,,,,,,,,,,,,wd:Q30
11965,en,literal,American Tower Corporation,http://www.w3.org/2001/XMLSchema#decimal,literal,1124,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,1765800000,,,,,,,wd:Q30
11966,en,literal,Cisco,http://www.w3.org/2001/XMLSchema#decimal,literal,75900,http://www.w3.org/2001/XMLSchema#decimal,literal,97497000000,http://www.w3.org/2001/XMLSchema#decimal,literal,11812000000,http://www.w3.org/2001/XMLSchema#decimal,literal,41202000000,http://www.w3.org/2001/XMLSchema#decimal,literal,234790000000,wd:Q30
11967,en,literal,Blossman,,,,,,,,,,,,,,,,wd:Q30
11968,en,literal,Cisco,http://www.w3.org/2001/XMLSchema#decimal,literal,75900,http://www.w3.org/2001/XMLSchema#decimal,literal,97793000000,http://www.w3.org/2001/XMLSchema#decimal,literal,11812000000,http://www.w3.org/2001/XMLSchema#decimal,literal,41202000000,http://www.w3.org/2001/XMLSchema#decimal,literal,234790000000,wd:Q30
11969,en,literal,Mastercard,http://www.w3.org/2001/XMLSchema#decimal,literal,21000,http://www.w3.org/2001/XMLSchema#decimal,literal,33584000186,http://www.w3.org/2001/XMLSchema#decimal,literal,9930000000,http://www.w3.org/2001/XMLSchema#decimal,literal,6488000000,http://www.w3.org/2001/XMLSchema#decimal,literal,354350000000,wd:Q30
11970,en,literal,SRI International,http://www.w3.org/2001/XMLSchema#decimal,literal,2100,,,,,,,,,,,,,wd:Q30
11971,en,literal,"Purism, SPC",http://www.w3.org/2001/XMLSchema#decimal,literal,34,,,,,,,,,,,,,wd:Q30
11972,en,literal,Centers for Disease Control and Prevention,http://www.w3.org/2001/XMLSchema#decimal,literal,10899,,,,,,,,,,,,,wd:Q30
11973,en,literal,Kilwins,,,,,,,,,,,,,,,,wd:Q30
11974,en,literal,LizardTech,http://www.w3.org/2001/XMLSchema#decimal,literal,30,,,,,,,,,,,,,wd:Q30
11975,en,literal,Larson O'Brien,,,,,,,,,,,,,,,,wd:Q30
11976,en,literal,BurgerFi,,,,,,,,,,,,,,,,wd:Q30
11977,en,literal,Mad Cave Studios,,,,,,,,,,,,,,,,wd:Q30
11978,en,literal,Discovery Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,,,,,,,,,,,,,wd:Q30
11979,en,literal,Lazard,http://www.w3.org/2001/XMLSchema#decimal,literal,2523,,,,,,,,,,,,,wd:Q30
11980,en,literal,BBN Holding,http://www.w3.org/2001/XMLSchema#decimal,literal,175,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,2500000,,,,wd:Q30
11981,en,literal,Mathematica Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,1000,,,,,,,,,,,,,wd:Q30
11982,en,literal,Mathematica Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,81,,,,,,,,,,,,,wd:Q30
11983,en,literal,Altice USA,http://www.w3.org/2001/XMLSchema#decimal,literal,13656,,,,,,,,,,,,,wd:Q30
11984,en,literal,SunPower,http://www.w3.org/2001/XMLSchema#decimal,literal,8309,,,,,,,,,,,,,wd:Q30
11985,en,literal,Evansville Civic Theatre,,,,,,,,,,,,,,,,wd:Q30
11986,en,literal,Synacor,,,,,,,,,,,,,,,,wd:Q30
11987,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,wd:Q30
11988,en,literal,Micron Technology,http://www.w3.org/2001/XMLSchema#decimal,literal,30000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,8687000000,http://www.w3.org/2001/XMLSchema#decimal,literal,11573000000,,,,wd:Q30
11989,en,literal,Calysta,,,,,,,,,,,,,,,,wd:Q30
11990,en,literal,Semrush,,,,,,,,,,,,,,,,wd:Q30
11991,en,literal,The Banque,,,,,,,,,,,,,,,,wd:Q30
11992,en,literal,Vox Space,,,,,,,,,,,,,,,,wd:Q30
11993,en,literal,Bend Studio,http://www.w3.org/2001/XMLSchema#decimal,literal,130,,,,,,,,,,,,,wd:Q30
11994,en,literal,Octohost,,,,,,,,,,,,,,,,wd:Q30
11995,en,literal,O'Reilly Auto Parts,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,2172650000,,,,,,,wd:Q30
11996,en,literal,Stay Inspired Capital,,,,,,,,,,,,,,,,wd:Q30
11997,en,literal,DMR Books,,,,,,,,,,,,,,,,wd:Q30
11998,en,literal,Dartmouth College Library,,,,,,,,,,,,,,,,wd:Q30
11999,en,literal,"University Library System, University of Pittsburgh",,,,,,,,,,,,,,,,wd:Q30
12000,en,literal,Amazon,http://www.w3.org/2001/XMLSchema#decimal,literal,1608000,http://www.w3.org/2001/XMLSchema#decimal,literal,420549000000,http://www.w3.org/2001/XMLSchema#decimal,literal,-2722000000,http://www.w3.org/2001/XMLSchema#decimal,literal,138245000000,http://www.w3.org/2001/XMLSchema#decimal,literal,1550000000,wd:Q30
12001,en,literal,uBreakiFix,,,,,,,,,,,,,,,,wd:Q30
12002,en,literal,Psydra Games,,,,,,,,,,,,,,,,wd:Q30
12003,en,literal,Metro City Bank,,,,,,,,,,,,,,,,wd:Q30
12004,en,literal,Writ & Vision,,,,,,,,,,,,,,,,wd:Q30
12005,en,literal,White Giant RPG Studios,,,,,,,,,,,,,,,,wd:Q30
12006,en,literal,Duck Donuts,,,,,,,,,,,,,,,,wd:Q30
12007,en,literal,Bluefin Payment Systems LLC,,,,,,,,,,,,,,,,wd:Q30
12008,en,literal,Somiibo,,,,,,,,,,,,,,,,wd:Q30
12009,en,literal,Nine Network of Public Media,,,,,,,,,,,,,,,,wd:Q30
12010,en,literal,Patel Brothers,,,,,,,,,,,,,,,,wd:Q30
12011,en,literal,Next IT,,,,,,,,,,,,,,,,wd:Q30
12012,en,literal,ReviveMed,,,,,,,,,,,,,,,,wd:Q30
12013,en,literal,biBERK Business Insurance,,,,,,,,,,,,,,,,wd:Q30
12014,en,literal,MacCallum House,,,,,,,,,,,,,,,,wd:Q30
12015,en,literal,Pro Wrestling Tees,,,,,,,,,,,,,,,,wd:Q30
12016,en,literal,Defined Health,,,,,,,,,,,,,,,,wd:Q30
12017,en,literal,Ball Aerospace & Technologies,http://www.w3.org/2001/XMLSchema#decimal,literal,3000,,,,,,,,,,,,,wd:Q30
12018,en,literal,Bed Bath & Beyond Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,32000,,,,,,,,,,,,,wd:Q30
12019,en,literal,Lavaboots Studios,,,,,,,,,,,,,,,,wd:Q30
12020,en,literal,Heavybit,,,,,,,,,,,,,,,,wd:Q30
12021,en,literal,SurveyCrest,,,,,,,,,,,,,,,,wd:Q30
12022,en,literal,Marquee Nightclub & Dayclub,,,,,,,,,,,,,,,,wd:Q30
12023,en,literal,General Dynamics,http://www.w3.org/2001/XMLSchema#decimal,literal,83500,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,3390000000,,,,,,,wd:Q30
12024,en,literal,American Library Association,,,,,,,,,,,,,,,,wd:Q30
12025,en,literal,American Society for Cell Biology,,,,,,,,,,,,,,,,wd:Q30
12026,en,literal,Unfold Games,,,,,,,,,,,,,,,,wd:Q30
12027,en,literal,FC Cincinnati,,,,,,,,,,,,,,,,wd:Q30
12028,en,literal,Robot Invader,,,,,,,,,,,,,,,,wd:Q30
12029,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,20500,http://www.w3.org/2001/XMLSchema#decimal,literal,37543000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,32760000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
12030,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,20500,http://www.w3.org/2001/XMLSchema#decimal,literal,37543000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,32760000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
12031,en,literal,Nickelodeon Universe,,,,,,,,,,,,,,,,wd:Q30
12032,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,20500,http://www.w3.org/2001/XMLSchema#decimal,literal,37543000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,36210000000,http://www.w3.org/2001/XMLSchema#decimal,literal,478760000000,wd:Q30
12033,en,literal,Visa Inc.,http://www.w3.org/2001/XMLSchema#decimal,literal,20500,http://www.w3.org/2001/XMLSchema#decimal,literal,37543000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14957000000,http://www.w3.org/2001/XMLSchema#decimal,literal,36210000000,http://www.w3.org/2001/XMLSchema#decimal,literal,494680000000,wd:Q30
12034,en,literal,International Society of Hematology,,,,,,,,,,,,,,,,wd:Q30
12035,en,literal,Bioexo,,,,,,,,,,,,,,,,wd:Q30
12036,en,literal,Elevator Bath,,,,,,,,,,,,,,,,wd:Q30
12037,en,literal,Trillium Cafe and Inn,,,,,,,,,,,,,,,,wd:Q30
12038,en,literal,Artificial Music Machine,,,,,,,,,,,,,,,,wd:Q30
12039,en,literal,Regeneron Pharmaceuticals,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,4338400000,,,,,,,wd:Q30
12040,en,literal,The Fish Hopper,,,,,,,,,,,,,,,,wd:Q30
12041,en,literal,Apple Federal Credit Union,,,,,,,,,,,,,,,,wd:Q30
12042,en,literal,FloQast,,,,,,,,,,,,,,,,wd:Q30
12043,en,literal,Pattern Energy,,,,,,,,,,,,,,,,wd:Q30
12044,en,literal,Bare Knuckle Fighting Championship,,,,,,,,,,,,,,,,wd:Q30
12045,en,literal,Ember Entertainment,,,,,,,,,,,,,,,,wd:Q30
12046,en,literal,Grimm Bros,,,,,,,,,,,,,,,,wd:Q30
12047,en,literal,Shake Shack,,,,,,,,,,,,,,,,wd:Q30
12048,en,literal,Riptide Publishing,,,,,,,,,,,,,,,,wd:Q30
12049,en,literal,Hardsuit Labs,,,,,,,,,,,,,,,,wd:Q30
12050,en,literal,Legg Mason,http://www.w3.org/2001/XMLSchema#decimal,literal,3066,http://www.w3.org/2001/XMLSchema#decimal,literal,7520000000,http://www.w3.org/2001/XMLSchema#decimal,literal,-32910000,http://www.w3.org/2001/XMLSchema#decimal,literal,4214000000,http://www.w3.org/2001/XMLSchema#decimal,literal,3210000000,wd:Q30
12051,en,literal,Noclip,,,,,,,,,,,,,,,,wd:Q30
12052,en,literal,Warrior Lacrosse,,,,,,,,,,,,,,,,wd:Q30
12053,en,literal,KARJ,,,,,,,,,,,,,,,,wd:Q30
12054,en,literal,MJ Freeway,,,,,,,,,,,,,,,,wd:Q30
12055,en,literal,Living Spaces,,,,,,,,,,,,,,,,wd:Q30
12056,en,literal,Genesis Restaurant,,,,,,,,,,,,,,,,wd:Q30
12057,en,literal,JUSTIN Vineyards & Winery,,,,,,,,,,,,,,,,wd:Q30
12058,en,literal,Bovino Vineyards,,,,,,,,,,,,,,,,wd:Q30
12059,en,literal,Brecon Estate,,,,,,,,,,,,,,,,wd:Q30
12060,en,literal,El Dorado Cantina,,,,,,,,,,,,,,,,wd:Q30
12061,en,literal,Joes Seafood Prime Steak & Stone Crab,,,,,,,,,,,,,,,,wd:Q30
12062,en,literal,Other Mama,,,,,,,,,,,,,,,,wd:Q30
12063,en,literal,Petro Stopping Centers,,,,,,,,,,,,,,,,wd:Q30
12064,en,literal,Movie Tavern,,,,,,,,,,,,,,,,wd:Q30
12065,en,literal,Sonoratown,,,,,,,,,,,,,,,,wd:Q30
12066,en,literal,Arawan Thai Bistro and Dessert,,,,,,,,,,,,,,,,wd:Q30
12067,en,literal,Black Rock Coffee,,,,,,,,,,,,,,,,wd:Q30
12068,en,literal,Brian Benson Cellars,,,,,,,,,,,,,,,,wd:Q30
12069,en,literal,Carstar,,,,,,,,,,,,,,,,wd:Q30
12070,en,literal,Robert Hall Winery,,,,,,,,,,,,,,,,wd:Q30
12071,en,literal,Umi by Hamasaku,,,,,,,,,,,,,,,,wd:Q30
12072,en,literal,Sola Salon Studios,,,,,,,,,,,,,,,,wd:Q30
12073,en,literal,KLOS,,,,,,,,,,,,,,,,wd:Q30
12074,en,literal,Binghamton University,http://www.w3.org/2001/XMLSchema#decimal,literal,2811,,,,,,,,,,,,,wd:Q30
12075,en,literal,Graylog,,,,,,,,,,,,,,,,wd:Q30
12076,en,literal,GSV Capital,,,,,,,,,,,,,,,,wd:Q30
12077,en,literal,La Petite Academy,,,,,,,,,,,,,,,,wd:Q30
12078,en,literal,Chick-fil-A Dwarf House,,,,,,,,,,,,,,,,wd:Q30
12079,en,literal,Truett's Luau,,,,,,,,,,,,,,,,wd:Q30
12080,en,literal,Ahoy Comics,,,,,,,,,,,,,,,,wd:Q30
12081,en,literal,Get Through The Week,,,,,,,,,,,,,,,,wd:Q30
12082,en,literal,GroundUPmusic,,,,,,,,,,,,,,,,wd:Q30
12083,en,literal,Locast,,,,,,,,,,,,,,,,wd:Q30
12084,en,literal,Two Dollar Radio Headquarters,,,,,,,,,,,,,,,,wd:Q30
12085,en,literal,LoanDepot,,,,,,,,,,,,,,,,wd:Q30
12086,en,literal,Macdonald Book Shop,,,,,,,,,,,,,,,,wd:Q30
12087,en,literal,Taulia,,,,,,,,,,,,,,,,wd:Q30
