,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,origindate.datatype,origindate.type,origindate.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
346,uri,http://www.wikidata.org/entity/Q806679,en,literal,Bank of East Asia,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1918-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q1416657,literal,,literal,http://www.wikidata.org/entity/Q5236581,literal,http://www.wikidata.org/entity/Q14767,literal,,,,,,,,,,,wd:Q148
347,uri,http://www.wikidata.org/entity/Q113947147,en,literal,Block 2 Distribution,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q3282637,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
348,uri,http://www.wikidata.org/entity/Q109582894,en,literal,SakuraGame,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q30002,literal,,,,,,,,,,,wd:Q148
349,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,,,,,,,wd:Q148
350,uri,http://www.wikidata.org/entity/Q5104600,en,literal,Chong Hing Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q1054923,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
351,uri,http://www.wikidata.org/entity/Q2608329,en,literal,BYD Company,http://www.w3.org/2001/XMLSchema#decimal,literal,194000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,5480012000,,,,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q99529212, http://www.wikidata.org/entity/Q581105, http://www.wikidata.org/entity/Q190117",literal,,literal,,literal,http://www.wikidata.org/entity/Q15174,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,145070778000,,,,wd:Q148
352,uri,http://www.wikidata.org/entity/Q114754614,en,literal,Pudu Robotics,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q170978,literal,,literal,,literal,http://www.wikidata.org/entity/Q15174,literal,,,,,,,,,,,wd:Q148
353,uri,http://www.wikidata.org/entity/Q831445,en,literal,Sinopec,http://www.w3.org/2001/XMLSchema#decimal,literal,351019,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,,,,,,,wd:Q148
354,uri,http://www.wikidata.org/entity/Q5323340,en,literal,eLong,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q217107,literal,,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,,,,,,,wd:Q148
355,uri,http://www.wikidata.org/entity/Q1153480,en,literal,Radio Television Hong Kong,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-06-20T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q239143,literal,,,,,,,,,,,wd:Q148
356,uri,http://www.wikidata.org/entity/Q120199662,en,literal,MIER,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q4438117,literal,,literal,,literal,,literal,,en,literal,"Miersports Co., Ltd",,,,,,,wd:Q148
357,uri,http://www.wikidata.org/entity/Q699142,en,literal,Din Tai Fung,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-05-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,wd:Q148
358,uri,http://www.wikidata.org/entity/Q1479654,en,literal,Wiley,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1807-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q138578,literal,,en,literal,"John Wiley & Sons, Inc.",,,,,,,wd:Q148
359,uri,http://www.wikidata.org/entity/Q48886565,en,literal,TapTap,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-04-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q1368944,literal,,literal,,literal,http://www.wikidata.org/entity/Q8686,literal,,,,,,,,,,,wd:Q148
360,uri,http://www.wikidata.org/entity/Q20010692,en,literal,Tasly,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q11736,literal,,,,,,,,,,,wd:Q148
361,uri,http://www.wikidata.org/entity/Q282592,en,literal,Hong Kong General Chamber of Commerce,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1861-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
362,uri,http://www.wikidata.org/entity/Q95611555,en,literal,Huawei AppGallery,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
363,uri,http://www.wikidata.org/entity/Q1575470,en,literal,Hang Seng Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q837171,literal,http://www.wikidata.org/entity/Q23762089,literal,,literal,http://www.wikidata.org/entity/Q14767,literal,,en,literal,Hang Seng Bank Limited,,,,,,,wd:Q148
364,uri,http://www.wikidata.org/entity/Q51747,en,literal,Air China,http://www.w3.org/2001/XMLSchema#decimal,literal,50000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-07-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q393482, http://www.wikidata.org/entity/Q956",literal,,,,,,,,,,,wd:Q148
365,uri,http://www.wikidata.org/entity/Q7833641,en,literal,TransUnion,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q11661,literal,,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,,,,,,,,,,,wd:Q148
366,uri,http://www.wikidata.org/entity/Q7071686,en,literal,O'Briens Cafe,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q878,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1761,literal,,,,,,,,,,,wd:Q148
367,uri,http://www.wikidata.org/entity/Q18653563,en,literal,Contemporary Amperex Technology Co. Limited,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q99529212,literal,,literal,,literal,http://www.wikidata.org/entity/Q68919,literal,,,,,,,,,,,wd:Q148
368,uri,http://www.wikidata.org/entity/Q29366,en,literal,Changan Automobile,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q11725,literal,,,,,,,,,,,wd:Q148
369,uri,http://www.wikidata.org/entity/Q407478,en,literal,Air Macau,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q14773,literal,,,,,,,,,,,wd:Q148
370,uri,http://www.wikidata.org/entity/Q13359551,en,literal,Australia Dairy Company,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
371,uri,http://www.wikidata.org/entity/Q52667636,en,literal,KeAi,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q394681,literal,,,,,,,,,,,wd:Q148
372,uri,http://www.wikidata.org/entity/Q1479654,en,literal,Wiley,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1807-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q138578,literal,,en,literal,"John Wiley & Sons, Inc.",,,,,,,wd:Q148
373,uri,http://www.wikidata.org/entity/Q23890897,en,literal,G2A,http://www.w3.org/2001/XMLSchema#decimal,literal,700,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q941594, http://www.wikidata.org/entity/Q269415",literal,http://www.wikidata.org/entity/Q26208348,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
374,uri,http://www.wikidata.org/entity/Q10876287,en,literal,Chung Hwa Book Company (Hong Kong),,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1927-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
375,uri,http://www.wikidata.org/entity/Q114840336,en,literal,Guidepost Montessori,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
376,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594, http://www.wikidata.org/entity/Q2151621",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,,,,,,,wd:Q148
377,uri,http://www.wikidata.org/entity/Q5017958,en,literal,Caixin Media,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q956,literal,,,,,,,,,,,wd:Q148
378,uri,http://www.wikidata.org/entity/Q15079468,en,literal,HK Television Entertainment,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q175122,literal,,literal,,literal,,literal,,en,literal,HK Television Entertainment Company Limited,,,,,,,wd:Q148
379,uri,http://www.wikidata.org/entity/Q27806746,en,literal,VPN.ht Limited,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-12-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
380,uri,http://www.wikidata.org/entity/Q107377209,en,literal,Shein,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q334,literal,"http://www.wikidata.org/entity/Q11828862, http://www.wikidata.org/entity/Q5100735, http://www.wikidata.org/entity/Q2661018, http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,"http://www.wikidata.org/entity/Q16666, http://www.wikidata.org/entity/Q334, http://www.wikidata.org/entity/Q148",literal,http://www.wikidata.org/entity/Q2661018,,,,,,,,,,wd:Q148
381,uri,http://www.wikidata.org/entity/Q5942034,en,literal,Hunan Television,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174091,literal,,,,,,,,,,,wd:Q148
382,uri,http://www.wikidata.org/entity/Q10850853,en,literal,Hot Toys,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
383,uri,http://www.wikidata.org/entity/Q71149989,en,literal,Lung Mun Cafe,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
384,uri,http://www.wikidata.org/entity/Q698528,en,literal,Metro Broadcast Corporation,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q1054923,literal,http://www.wikidata.org/entity/Q872,literal,,literal,,literal,http://www.wikidata.org/entity/Q3043091,literal,,zh,literal,新城廣播有限公司,,,,,,,wd:Q148
385,uri,http://www.wikidata.org/entity/Q375117,en,literal,China Radio International,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1941-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q393475, http://www.wikidata.org/entity/Q956",literal,,,,,,,,,,,wd:Q148
386,uri,http://www.wikidata.org/entity/Q15281574,en,literal,Freightos,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q177777,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
387,uri,http://www.wikidata.org/entity/Q64014139,en,literal,Pathea Games,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q11725,literal,,,,,,,,,,,wd:Q148
388,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,,,,,,,wd:Q148
389,uri,http://www.wikidata.org/entity/Q55716258,en,literal,SenseTime,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-10-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q11660,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
390,uri,http://www.wikidata.org/entity/Q98456772,en,literal,Tesco Express,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q214,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
391,uri,http://www.wikidata.org/entity/Q1365358,en,literal,HK Express,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
392,uri,http://www.wikidata.org/entity/Q39048616,en,literal,CCTV+,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q207936,,,,,,,,,,wd:Q148
393,uri,http://www.wikidata.org/entity/Q27070331,en,literal,Honor,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q15174,literal,,en,literal,"Honor Device Co., Ltd.",,,,,,,wd:Q148
394,uri,http://www.wikidata.org/entity/Q10893397,en,literal,Lukfook Jewellery,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q161439,literal,,literal,,literal,"http://www.wikidata.org/entity/Q6276315, http://www.wikidata.org/entity/Q8646",literal,,,,,,,,,,,wd:Q148
395,uri,http://www.wikidata.org/entity/Q16924332,en,literal,DJI,http://www.w3.org/2001/XMLSchema#decimal,literal,2800,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q11661, http://www.wikidata.org/entity/Q11650",literal,,literal,,literal,"http://www.wikidata.org/entity/Q15174, http://www.wikidata.org/entity/Q956",literal,,,,,,,,,,,wd:Q148
396,uri,http://www.wikidata.org/entity/Q86445668,en,literal,SunFounder,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q15174,literal,,,,,,,,,,,wd:Q148
397,uri,http://www.wikidata.org/entity/Q111912024,en,literal,Magenta Factory,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
398,uri,http://www.wikidata.org/entity/Q2609533,en,literal,Midea,http://www.w3.org/2001/XMLSchema#decimal,literal,135000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q56604188, http://www.wikidata.org/entity/Q187939",literal,,literal,,literal,http://www.wikidata.org/entity/Q945428,literal,,,,,,,,,,,wd:Q148
399,uri,http://www.wikidata.org/entity/Q47015754,en,literal,Yostar,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-08-14T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,"http://www.wikidata.org/entity/Q3346539, http://www.wikidata.org/entity/Q239143",literal,,,,,,,,,,,wd:Q148
400,uri,http://www.wikidata.org/entity/Q4035334,en,literal,bossini,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q12684,literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,,,,,,,,,,wd:Q148
401,uri,http://www.wikidata.org/entity/Q98456772,en,literal,Tesco Express,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q213,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
402,uri,http://www.wikidata.org/entity/Q986323,en,literal,Shenzhen Media Group,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-06-28T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q148
403,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,,,,,,,wd:Q148
