,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,equity.datatype,equity.type,equity.value,country
2529,uri,http://www.wikidata.org/entity/Q1287437,en,literal,Rimowa,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q365,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2530,uri,http://www.wikidata.org/entity/Q62931643,en,literal,HIG Studio,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2531,uri,http://www.wikidata.org/entity/Q66208652,en,literal,Milkau,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q2773,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1931-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,160,de,literal,Milkau Konditorei Stadtbäckerei GmbH & Co. KG,,,,,,,,,,,,,wd:Q183
2532,uri,http://www.wikidata.org/entity/Q2307468,en,literal,Sparkasse Hildesheim,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3185,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1831-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2533,uri,http://www.wikidata.org/entity/Q6716847,en,literal,Bremer Straßenbahn AG,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,http://www.wikidata.org/entity/Q24879,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1876-03-28T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2534,uri,http://www.wikidata.org/entity/Q20639876,en,literal,Atruvia,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q1481411,literal,,literal,,literal,http://www.wikidata.org/entity/Q1794,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-07-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,4608,de,literal,Atruvia AG,,,,,,,,,,,,,wd:Q183
2535,uri,http://www.wikidata.org/entity/Q114417376,,literal,Q114417376,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2536,uri,http://www.wikidata.org/entity/Q880794,en,literal,University Library Heidelberg,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q151510, http://www.wikidata.org/entity/Q1863905",http://www.w3.org/2001/XMLSchema#dateTime,literal,1386-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2537,uri,http://www.wikidata.org/entity/Q110243020,en,literal,Black Angel,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2538,uri,http://www.wikidata.org/entity/Q571907,en,literal,Rohde & Schwarz,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-11-17T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2539,uri,http://www.wikidata.org/entity/Q113934971,en,literal,Rohfilm Productions,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2079,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2540,uri,http://www.wikidata.org/entity/Q114774426,,literal,Q114774426,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2541,uri,http://www.wikidata.org/entity/Q564213,en,literal,Tchibo,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q540912, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q1055,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-03-15T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,8300,,,,,,,,,,,,,,,,wd:Q183
2542,uri,http://www.wikidata.org/entity/Q112730558,en,literal,NinetyNine Hotels,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2543,uri,http://www.wikidata.org/entity/Q1742326,en,literal,KION Group,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1495789,literal,"http://www.wikidata.org/entity/Q595622, http://www.wikidata.org/entity/Q874430",http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2544,uri,http://www.wikidata.org/entity/Q60303275,en,literal,Bäckerei Happ,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2545,uri,http://www.wikidata.org/entity/Q878813,en,literal,Magura GmbH,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q83032,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1893-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2546,uri,http://www.wikidata.org/entity/Q126944,en,literal,Voith,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q107597925, http://www.wikidata.org/entity/Q335415, http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q170196",literal,,literal,,literal,http://www.wikidata.org/entity/Q6869,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1867-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2547,uri,http://www.wikidata.org/entity/Q108734388,en,literal,RTL Audio Center Berlin,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2548,uri,http://www.wikidata.org/entity/Q74507072,en,literal,Café Libertad Kollektiv,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1055,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2549,uri,http://www.wikidata.org/entity/Q168241,en,literal,Dunlop Tyres,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q3802,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2550,uri,http://www.wikidata.org/entity/Q111390173,en,literal,Holiday Inn Berlin Airport - Conference Centre,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2551,uri,http://www.wikidata.org/entity/Q54122845,en,literal,Crows Crows Crows,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-11-25T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2552,uri,http://www.wikidata.org/entity/Q903805,en,literal,hema,uri,http://www.wikidata.org/entity/Q32,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2066, http://www.wikidata.org/entity/Q727",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-11-04T00:00:00Z,,,,nl,literal,Hollandse Eenheidsprijzen Maatschappij Amsterdam,,,,,,,,,,,,,wd:Q183
2553,uri,http://www.wikidata.org/entity/Q2549915,en,literal,Wartburg-Sparkasse,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q7070,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2554,uri,http://www.wikidata.org/entity/Q315142,en,literal,DE-CIX,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q365,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2555,uri,http://www.wikidata.org/entity/Q1735209,en,literal,Volksbank Kassel Göttingen,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2865,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1864-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,606,de,literal,Volksbank Kassel Göttingen eG,,,,,,,,,,,,,wd:Q183
2556,uri,http://www.wikidata.org/entity/Q877058,en,literal,Sick,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q505447,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2557,uri,http://www.wikidata.org/entity/Q110484851,en,literal,Kirschblüte,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2558,uri,http://www.wikidata.org/entity/Q1685091,en,literal,Strabag Property and Facility Services,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1794,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2559,uri,http://www.wikidata.org/entity/Q968300,en,literal,Kasseler Sparkasse,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q29584334,literal,,literal,,literal,http://www.wikidata.org/entity/Q2865,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1832-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2560,uri,http://www.wikidata.org/entity/Q744664,en,literal,Assoverlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2838,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2561,uri,http://www.wikidata.org/entity/Q19278897,,literal,Q19278897,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1912-02-11T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2562,uri,http://www.wikidata.org/entity/Q18029034,en,literal,VR Bank Fulda,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1862-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,257,,,,,,,,,,,,,,,,wd:Q183
2563,uri,http://www.wikidata.org/entity/Q113482175,en,literal,Darmstadt State Theater,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2564,uri,http://www.wikidata.org/entity/Q1202059,en,literal,Deutsche Apotheker- und Ärztebank,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q3277997,literal,,literal,,literal,http://www.wikidata.org/entity/Q1718,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1902-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2563,de,literal,Deutsche Apotheker- und Ärztebank eG,http://www.w3.org/2001/XMLSchema#decimal,literal,61923766.25,http://www.w3.org/2001/XMLSchema#decimal,literal,41368763693.36,,,,,,,wd:Q183
2565,uri,http://www.wikidata.org/entity/Q57947954,en,literal,Stadthalle Zeulenroda,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2566,uri,http://www.wikidata.org/entity/Q2531700,en,literal,Volksbank Freiburg,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2833,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,512,,,,,,,,,,,,,,,,wd:Q183
2567,uri,http://www.wikidata.org/entity/Q831961,,literal,Q831961,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-10-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1400,,,,,,,,,,,,,,,,wd:Q183
2568,uri,http://www.wikidata.org/entity/Q108309995,en,literal,Stadtwerke Lemgo,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q14817,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2569,uri,http://www.wikidata.org/entity/Q796079,en,literal,BKK Herkules,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2865,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1888-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2570,uri,http://www.wikidata.org/entity/Q18640136,en,literal,mister*lady,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q11828862,literal,,literal,,literal,http://www.wikidata.org/entity/Q2090,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1800,,,,,,,,,,,,,,,,wd:Q183
2571,uri,http://www.wikidata.org/entity/Q66009415,en,literal,Schuhkay,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1055,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1882-01-01T00:00:00Z,,,,de,literal,Schuhhaus Kay GmbH & Co. KG,,,,,,,,,,,,,wd:Q183
2572,uri,http://www.wikidata.org/entity/Q62021602,en,literal,Share Now,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q847201,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,,,,de,literal,Share Now,,,,,,,,,,,,,wd:Q183
2573,uri,http://www.wikidata.org/entity/Q47223392,en,literal,Goldsteig Käsereien Bayerwald,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q257859,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-07-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2574,uri,http://www.wikidata.org/entity/Q1497707,en,literal,Geers,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1295,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2000,,,,,,,,,,,,,,,,wd:Q183
2575,uri,http://www.wikidata.org/entity/Q106904822,en,literal,Cosmo Bass Records,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2576,uri,http://www.wikidata.org/entity/Q89189545,en,literal,Siemens Energy AG,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q14554973,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q595622",http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-04-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2577,uri,http://www.wikidata.org/entity/Q1341990,en,literal,Engelbert Strauss,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q11828862,literal,,literal,,literal,http://www.wikidata.org/entity/Q239815,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1200,,,,,,,,,,,,,,,,wd:Q183
2578,uri,http://www.wikidata.org/entity/Q16857725,,literal,Q16857725,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1902-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,210,,,,,,,,,,,,,,,,wd:Q183
2579,uri,http://www.wikidata.org/entity/Q111697873,,literal,Q111697873,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
2580,uri,http://www.wikidata.org/entity/Q1324766,en,literal,Elac,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q11650,literal,,literal,,literal,http://www.wikidata.org/entity/Q1707,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-09-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2581,uri,http://www.wikidata.org/entity/Q56718608,en,literal,Syff,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2582,uri,http://www.wikidata.org/entity/Q56630105,en,literal,Plusquam Chillout,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2583,uri,http://www.wikidata.org/entity/Q108886474,en,literal,Yakuza,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q12684,literal,,literal,,literal,http://www.wikidata.org/entity/Q14835,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2584,uri,http://www.wikidata.org/entity/Q5324672,en,literal,EXASOL,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q176165,literal,,literal,,literal,http://www.wikidata.org/entity/Q2090,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2585,uri,http://www.wikidata.org/entity/Q326068,en,literal,Frankfurter Rundschau,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1794,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2586,uri,http://www.wikidata.org/entity/Q1634142,en,literal,Hugendubel,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q56560668,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1893-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1700,,,,,,,,,,,,,,,,wd:Q183
2587,uri,http://www.wikidata.org/entity/Q41171373,en,literal,ALDI Nord,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2066,literal,http://www.wikidata.org/entity/Q125054,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2588,uri,http://www.wikidata.org/entity/Q32933103,en,literal,Berry.En,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q3246832, http://www.wikidata.org/entity/Q540912",literal,,literal,,literal,http://www.wikidata.org/entity/Q552138,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2589,uri,http://www.wikidata.org/entity/Q1718009,en,literal,K+K Klaas & Kock,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q15825471,literal,,literal,,literal,http://www.wikidata.org/entity/Q6924,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,,,,,,,,,,,,,,,,wd:Q183
2590,uri,http://www.wikidata.org/entity/Q442816,en,literal,Cube,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q505972,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2591,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,,,,nl,literal,Omoda B.V.,,,,,,,,,,,,,wd:Q183
2592,uri,http://www.wikidata.org/entity/Q100377193,en,literal,Reaper Entertainment,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
2593,uri,http://www.wikidata.org/entity/Q161833,en,literal,Leica Camera,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q107598010, http://www.wikidata.org/entity/Q1439700",literal,,literal,,literal,http://www.wikidata.org/entity/Q4178,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1913-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1800,,,,,uri,http://www.wikidata.org/.well-known/genid/d874c8f6d07222b3610a3feb9524d5c4,,,,,,,,,,wd:Q183
